full_code,title
ДАВоО-297-1-190,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-151,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-297-1-191,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-208,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-216,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-309,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-229,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-310,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-231,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
ДАВоО-22-1-311,"Метрична книга. Яловицький римсько-католицький парафіяльний костьол, с. Яловичі Ярославицької вол. Дубенського пов."
